	Unnamed: 0	title	text	travel_date	rating	location	label
817	817	Unbelievable experience- a must do!	This was an outstanding experience. I would do it with a tour guide do get the most out of it. It is amazing people were successfully able to live underground in the way. The air shaft is amazing to see. I do not advise people with bad knees of bad backs do this site because there are long stretches of tunnels you have to squat and walk to get to next level. Once you go to second level, it is one way - no return due to narrow passage. I am told people with Claustrophobia have problems too, but it is only in the passages from level to level that it gets tight. The other chambers are wide.	2019-11	5	4	0
818	818	New experience	Nice place to visit and get some new experience in your life It's good to give it a try with no guidance	2019-11	4	4	1
819	819	Good if there's only few visitor in the underground at the same time	There were other group from high school so it's quite crowded.  It is underground, small space and labyrinth-like - it's unfortunate we could not go round to explore the area as it's too crowded.  It's best if the government could apply the same limitation as in Goreme Open Air Museum.Our guide - Mustafa from Pupa Travel is very helpful and informative.  At least, with his explanation help us to enjoy a bit in the underground city.	2019-11	3	4	1
820	820	Very cool place (literally as well!)	Took a short drive from Gerome to Kaymakli Underground City. This is the widest underground city in the area, the deepest one being Derinkuyu which is further south. Children below 8 get free entry. We paid 126TL for 2 adults and one child above the age of 8. Follow the red arrows to go in further and the blue to exit. The paths are rather narrow and the rooms are marked as to what they were used for. The children enjoyed exploring the routes but there were some that were really narrow. We passed an air vent which showed how far down the city goes. Very amazing place. Would definitely recommend to visit!	2019-11	4	4	1
821	821	A Safe Refuge 100 ft Underground	This was a great tour but not for the claustrophobic.  There are 5 levels of this underground sanctuary where Christians hid from persecuting Romans and later Ottomans.  There are bedrooms, living rooms, stables, a kitchen, a winery and a last sanctuary guarded by a rolling stone door.	2019-11	5	4	1
822	822	Mysterious underground city	We went there at 9 am and no body was there , it was great because the tunnels are very narrow and if there was crowded we couldn't walk quickly . A wonderful experience !!	2019-10	5	4	1
823	823	Overrated	Unfortunately this is the most overrated attraction. When I went it was so over populated with tour groups that I was literally trapped for quite awhile, unable to go forward or backward, in or out, very tight and uncomfortable if you are like me ( 2 m height). There are not many signs or explanations of the tunnell rooms and passageways. Better to read about it or watch a video.	2019-10	1	4	0
824	824	A piece of history	This place is a world heritage site. Only the top three floors are accessible to the public but it's worth a visit. We were advised to negotiate with and employ a guide which we did. Mustapha was well informed and made the tour much more interesting but more importantly, he led us on a sensible route through the many tunnels. We would have been wandering aimlessly without him. It should be noted that some tunnels require bending double to get through.	2019-09	4	4	1
825	825	Join the Crowds	This very popular attraction is up to 3000 years-old and covers 5+ levels underground. It is a bit of a tight squeeze in places, and should not be attempted if you are large or unwell.  You will see living quarters, food storage, stables, a winery, etc. all underground and fortified to protect the inhabitants from war/bandits on the surface. Having a guide along with you can make the visit more interesting, and can help navigate the other large tour groups.	2019-10	4	4	1
826	826	One of 36	Great underground city. Obviously you can not see all the places thousands of people could live during times of unrest	2019-10	4	4	1
827	827	It's good. But if given chance, go to Derinkuyu	"Simply put, Kaymakli is much less ""adventurous"" than Derinkuyu. There are some tunnels and low ceilings here but never once you will have to bend and walk for prolonged amount of time. Certainly not for 5 minutes straight.If you have claustrophobia or any joint pains or you have physical problems in bending then this place is not for you. As far as history and overall configuration of the underground city is concerned, almost all the underground cities in Cappadocia area are similar. Do read about the history of these underground cities or ask your guide to explain in detail before you reach here. With proper history and perspective you will be able to appreciate the place much better."	2019-10	4	4	1
828	828	Underground	Interesting underground place. However there were a lot of people for such small space under the ground.	2019-10	4	4	1
829	829	Interesting	We went to Kaymakli late morning, lots of toutists and very small spaces, definately not for anyone who suffers from claustrophobia, especially with loads of people down there. If you don't mind lots of people and small spaces the history behind it is actually fascinating.	2019-09	4	4	0
830	830	Very impressive sight!	The scale of this underground city is really spectacular, especially considering most of it remains yet-to-be uncovered. I highly recommend touring with a guide,so that you will better understand the rooms you are seeing. Regardless, it was a fun place to wander.	2019-08	5	4	1
831	831	Amazing - not to be missed!	It is so incredible to see what was done to create these caves hundreds of years ago without any technology.  Just rough tools and sweat!	2019-09	5	4	1
832	832	wow!! history!!	breathtaking and stunning views and presentation👍👍👍beautiful place👍thanks for sharing it to the public.	2019-09	5	4	1
833	833	Great	Great underground city with 4 levels (depends who you count them).You can do this along but having a guide would help with the history, what each room/ feature is (although they have one or two signs per room, only mentioning the name of the room, e.g. winery or staple) and going into less known side rooms	2019-09	5	4	1
834	834	Amazing experience all round	What an amazing underground city that we were told dates back to 1200BC and was opened to the public in 1064.  It was used by the local people until the 13th century AD then was used for storage on the first couple of levels.  We got to see ventilation shafts, massive stone doors that roll to keep invaders out, a food storage room, as well as various other large rooms & smaller tunnels joining other rooms. You do go through narrow places where you have to bend down but the lighting is good.  Our guide gave us lots of information as we moved along.  Our tour took just over an hour.	2019-04	5	4	1
835	835	Great place and its so cool!	We were amazed when we entered the underground city since no one could make out that there is a city below us. Its hidden gems of Turkey. You will go below 9 stories and the place is so cool. The tunnels with cross manners are amazing. The place has good eateries, restrooms, and souvenir shops. The underground city is not wheelchair accesible.	2019-08	5	4	1
836	836	Amazing!	Can't think what happen in there, how to make it! Incredible story at every corner. Thinking live in there make you appreciate your life now and how hardly separate us with technology  nowdays.	2019-08	5	4	1
837	837	Great place to see and experience	It is very well maintained, ancient underground city that is very well worth to visit. If you are short in time, I'd suggest visiting this one over Derinkuyu underground city, since it is much better structured and explains more about the living from the old times. Highly recommend!	2019-08	5	4	1
838	838	Unique experience!	What a unique experience! I’d recommend you take a guided tour if you’re going to the underground city so you can appreciate all that you see more. Not for the claustrophobic as you will be required to walk through long and narrow tunnels. Try to visit when it is less if possible!	2019-08	5	4	1
839	839	Unique experience	Visiting this underground city was one of the most unique experiences we have had. It is fascinating to see how people could build such a thing and to use it as their shelter. There are several floors underground with different rooms. Very narrow stairs and hallways and a fascinating ventilation system. Comfy shoes and water bottles are recommended.	2019-07	5	4	1
840	840	Unbelievable Attraction	Fun to explore and best with a guide to explain the historical details.  Another must see in Turkey.Wish we had a little more time though, we felt rushed by our guide.	2018-10	4	4	1
841	841	AMAZING	It is amuuzing you will love it. My young jids 6 and 4 yeara old loved it too and were able to go dowb five floors below the ground. They were to understand the explanation of the guide. You must take the guide otherwise you will not understand the structures and what you are seeing. The guide was to take 100 lira if we are alone and 70 with another group.  You must go there. Highly recommended.	2019-08	5	4	0
842	842	Need a guide for a fuller appreciation	From the parking area, you must walk by a large number of shops to reach the entrance.  Admission is 35 lira, and there are four levels of the city currently open to visitors. There is a model of the city right beside the metal detector at the entrance. There are arrows on the walls to help you navigate into and back out of the city, but the only signs are occasional room names like “church” or “winery”. If you go with a guide, you will get a much greater understanding of how the residents lived in this maze of tunnels and rooms. There are quite a number of steps and some long passageways that require a person to bend their knees and back in order to pass by. This attraction is not for anyone that has issues with either or is claustrophobic.	2019-06	5	4	1
843	843	Great kaymakli	The most amazing and wounderful place I have visited all over the world, specialy when knowing the hestorical details of the city from the guidIt is realy a place that you shouldnt miss	2019-08	5	4	1
844	844	must visit for sure	not for claustrophobic people. this underground city is quite big, and a great adventure too. the region of cappadocia is famous for these underground cities. so if you want to choose one, this wont disappoint you.	2019-05	5	4	1
845	845	Simply amazing!	What an amazing place and history the underground city has. Our family thoroughly enjoyed our time here, and it was made all the richer by having our fabulous guide Eda with us for the day sharing all her knowledge. Highly recommend visiting, and if you can your experience will be that much better with a guide (you can find Eda on the Tours By Locals website - the best guide in Turkey!).	2019-07	5	4	1
846	846	An amazing walk through history	"Kaymakli is a ""must see"". Firstly, ensure that you have worn light clothes, are travelling light and wearing flat shoes. It would help to keep your elbows and knees covered just in case you scrape them. Be sure to secure the items your are carrying, lest they roll off. And then, take a long journey through this underground city - you will walk up and down slopes, crouch in tight passages - but its worth the effort, as you see different rooms - kitchens, living rooms, storage rooms, stables and more. The place is cool and dark, but added lighting helps. Having a guide is imperative if you really wish to know what each room or place was meant for or you will end up confused."	2019-06	5	4	1
847	847	Skipped the Green Tour, and did not regret	Asked my hotel to book me a taxi to drive us to and from, TL200 round-trip. Arrived around lunchtime and had the place completely to ourselves. Entry ticket was TL35 each. Was approached by an official guide, Levent, who proved to be very helpful and educational to enjoy the underground city, paid TL120. Note that there are numerous low ceilings so a bit of crouching is necessary.	2019-06	5	4	1
848	848	Cool	An amazing experience to see the underground city.  Mind you there are a lot of steps heading down and up with 3-4 feet height sometimes. Coming up could be a challenge for elderly.	2019-06	5	4	1
849	849	why did they build that?	underground world, strange, excited, hidden, something new for me, but very old in fact, narrow halls and low ceilings, yet very functional , fresh air coming from nowhere... why they needed that?	2019-07	4	4	1
850	850	Worth the visit	The walk 4 floors underground was quite interesting, interesting to see how they carved their living spaces in the ground and accommodated for things like ventilation etc... the walk was a tight squeeze at many points so if you’re claustrophobic I wouldn’t suggest going down.	2019-06	3	4	1
851	851	Interesting underground Walking activity	Part of our green tour activity. You wouldn’t believe that there is a huge city below you when you approached the entrance. If you like and have interest in way people live long time ago and under the ground, this is a must. If you can’t climb up and down a tight staircase easily, then maybe this will be hard for you. If you have a back problem, then it is difficult for you (unless you just want to stay in one of the big rooms and then come back up). If you are 6 month and up pregnant, forget it. Just stay out of it. Claustrophobia? Yea, you might need to reconsider as there were some tight space you have to go through, but not that long space.Other than that, enjoy it. It is something different than you’d normally see and do.,	2019-06	5	4	0
852	852	Extraordinary	A place you have to visit if you’re in cappadocia.It goes very deep underground you have to lower your body to go into the tunnels.	2019-06	5	4	0
853	853	One hour tour through a maze of small rooms and tunnels	The area can be very busy with tourgroups , so try to avoid the peak hours. The Guide Mustafa we had, was very nice and allowed some rushing tourgroups to pass, so we could appreciate the various side spaces without them being crowded. Illumination is excellent and holes in the floor are covered with laminated glass. Do not bring a bulky backpack as this will hinder you crawling through the passages. Only the top three levels are accessible, but interesting enough.	2019-06	5	4	1
854	854	Great experience	Went to the caves with a personal guide which enhanced our visit. Incredible to think that people lived in these caves. We went down to three levels. If someone is claustrophobic, they might have a bit of an issue with the narrow low passages in some areas.	2019-06	4	4	1
855	855	Interesting expetience. Very interesting history!!	There were 2 great aha's of this tour for us. The entire learning of how the cities were formed, volcanic activity in the area, and the entire history of how these cities came out to be inhabited. The tour lasts approx 45 minutes. Only 5-10% of the caves are open to public. One has to walk substantially, going 4-5 storey down. The alley is very narrow, and at times extremely shart in height. Which means people with physical issues, back problems etc will find it difficult to.undertake this activity. It gets very crowded Inside. The holding areas at every floor are really tint, and if you have a big group next to you - it can be extremely claustrophobic! Go early in the morning. If you don't have a tour, then hire a guide there!	2019-05	4	4	0
856	856	A must see	Another must see here at cappadocia. Early christians used this place to escape persecution. Very very nice and interesting place.	2019-06	5	4	1
857	857	The largest underground city	I visited Kaymakli last year after visiting Derinkuyu. While Derinkuyu is the deepest of the underground cities Kaymakli is the largest. This city is a lot easier to get around than Derinkuyu. The interesting thing is there is a 5-kilometer straight tunnel between Kaymakli and Derinkuyu which is not accessible to the tourist. If you visit these cities you notice that the upper levels are over 7 feet high. the initial people who built them must have been very tall.	2018-07	5	4	1
858	858	Caves built from volcanic rock	Really amazing to see the underground city. People with knee problem might find it a problem navigating inside the tunnel.Understand there are 8 floors below ground level but only the first floor is open to the public.	2019-04	4	4	1
859	859	Amazing City	Underground city!! 8 storied. The guide climed 1 sqkm in size. Must listen to the story. Take a guide. Naturally air conditioned inside. Witness 1st class, 2nd class and 3rd class floors according to the status of the people who lived at that time. Recommending to take a guide after bargaining.	2018-08	5	4	1
860	860	I don't think a guide is definitely needed	Unlike other reviews, I don't think hiring a guide is essential to have a good experience. If you don't want to hire one, just make sure to read a bit ahead of time, various travel blogs talk about it. Reading those and reviews here, I'd say 80-90% of what the guide told us I already knew. The downside of having a guide is the cost (initially he said 120 lira though I negotiated to 80 and then tiped to 100) but more importantly, the guides kinda rush you. Without a guide, it'd be neat to explore and discover things at your own pace. There are labels of pretty much everything the guide pointed out, just no description or explanations. Tl,dr: a guide is worth it, but if you want a bit more time and independence, read ahead so you know what you're looking at.	2019-05	5	4	1
861	861	Offers a wonderful opportunity to see how people lived	Kaymakli Underground City - An opportunity to view first-hand the way early Christians lived. Spread over the depth of 7 levels, out of which 4 are open to visitors, this underground city has everything its dwellers needed - stables, tunnel doors, church, wineries, cellars, larders, kitchens, bedrooms, stairways, a ventilation shaft, workshops, and even graves, some of which are left excavated along with the skeletons!	2019-04	5	4	1
862	862	So neat!	We drove here ourselves from our hotel in Goreme. We arrived around 1:30 and there was not many bus crowds yet so it was great timing for us. The cost to park 5tl and 35tl admission. Red arrows guide your path to the 4th or 5th level of the caves- they are amazing. Thank goodness for the arrows because it would be easy to get turned around. Once you reach as far as it is open to the public, follow the blue arrows to the exit. We did this in about half an hour to avoid crowds that were starting to come in (it gets much less enjoyable to spend time in the cramped corridors when bus loads of people are also coming at you).Highly recommend a stop here!	2019-05	5	4	0
863	863	Not so impresivs	We have walked a lot, to much upstairs, its not so impresive. For people who love architecture they can learn a lot	2019-05	3	4	1
864	864	Must visit!	Amazing architecture and the actual size of it is just unbelievable. You only get to see about 15% of the actual size and that in itself is a lot.	2019-04	5	4	1
865	865	It is in my list top 3 attractions of Cappadocia region	The underground cave city was built nearly 2800 years ago under a hill known as citadel of Kaymakli. It is believed that there are 36 underground cities in Cappadocia, but the widest one is in KaymakliWhile the underground city is 8 floors below ground level only the first floors are open to public. Not to be missed on a visit to Cappadocia	2019-04	5	4	0
866	866	Wondering how thousands of people lived in this cave city	There are many underground cities in Cappadocia. But the Kayamakli is the largest. Though there are many floors in this city, only four floors are now open for public and it is enough to give an idea of this another wonders in Cappadocia. The whole place is well lit and fairly well ventilated so there are no worries of going down four floors for the visit but must hire a proper guide for explanation of different areas as signage are poor. The ventilation shafts (a real marvellous idea), a winery, the massive stone doors, a food storage room, and various other large rooms and small tunnels are very fascinating to watch. One may wonder how so many people were living in such rooms connected with narrow tunnels. Most of the tunnels are wide enough and with reasonable height to pass through, but one tunnel was really very narrow and height was low. Especially for tall bald headed people it is recommended to wear a cap so that head doesn’t get bruised while passing through low height tunnels. We had back problem and initially little sceptical in entering the underground city, but we could manage it without crawling and now we think that this risk was worth. So don’t miss this fascinating underground city if you are in Cappadocia.	2018-06	5	4	0
867	867	Do not miss it! Kacirmayin!	One of the most impressive spots of the area, never seen anything like it before. Totally worth the time and the fee.pay attention if you are claustrophobic.Hayatimda gordugum en etkileyici yerlerdendi, kacirilmamali.kapali alan korkunuz varsa girmeyin.	2019-04	5	4	1
868	868	Underground City	Fun, wonderful and special place to be. Must see to appreciate this underground city. Learned that it is estimated 13 million years ago, this place was occupied by civilians for miles and miles underground. Food was stored after harvested, wine was made in the winery, there was a church, air ducts were made for ventilation. This is a wonderful place to visit. Must see!	2019-03	5	4	1
869	869	UNDERGROUND CITY	The Derinkuyu underground city (Cappadocian Greek: Μαλακοπή) is an ancient multi-level underground city in the Derinkuyu district in Nevşehir Province, Turkey. Extending to a depth of approximately 60 metres (200 ft), it is large enough to have sheltered as many as 20,000 people together with their livestock and food stores. It is the largest excavated underground city in Turkey and is one of several underground complexes found across Cappadocia.	2018-11	4	4	1
870	870	Hire a guide!!	This place will be better appreciated wd a guide. To help you with directions and also tell you stories abt the rooms...it would be a waste of time wdout a guide. We jst met ours when we went in.	2019-01	5	4	1
871	871	Jaw dropping underground civilisation	Must do attraction wit a knowledgeable guide, we hired one for 70liras who explained this very well for around 1.5 hours and took us to maximum allowable depth.Please make sure you can bend, crouching well as you will do a lot here. Lotsa big groups and noisy guides so you can request your guide to wait till they pass. Request not to take non-recommended routes inside as we saw a lady with her knee hurt.Technology at its peak to survive there especially those ‘telephone’ holes. Be amazed to see this marvellous settlement and hear their stories.	2018-12	5	4	1
872	872	WOW	I just have to say wow! It was so cool and so big. You can see everything and I really liked it. I would not recommend to take with small childs that you have to carry. I carried my 2 year old daugther and it was hard. It is very small sometimes and sometimes you have to sit down to move.It was a good workout	2019-01	5	4	1
873	873	Interesting but hire one of the guides	Fascinating! We've been here twice with different family members and loved it both times. Can be a little physically challenging for some - there's a lot of tunnels and narrow passageways. Highly recommend taking up the offer of the tour guides at the entrance - there is almost no info displayed once you enter and our guide Levent is a wealth of knowledge on how the city worked. My husband's done it once with no guide and regretted not hiring the guide! At Dec 2018 the cost of a private tour was only 100 lira for the group of us. Well worth it.Also if you are a resident of Turkey and have the Muzekart+, entrance is included for free when you present your card.	2018-12	5	4	1
874	874	Nice place	The place is very nice to see - just think twice before you take a small child with you because there are some very small passages we had to take out our baby carried out in the middle of the one of these passages.	2018-12	4	4	0
875	875	Unbelievable cities that existed Thousands of years earlier	We understood that these troglodyte cave-cities existed centuries of years ago and were excavated as early as Hittite times, and expanded over the centuries as various marauding armies traversed Central Anatolia in search of captives and plunder. There are 36 underground cities in Cappadocia and the deepest one is in Derinkuyu underground city, while the widest is the Kaymakli Underground City. We visited the Kaymakli underground city. It contains all the usual rooms found in an underground city (stables, cellars, storage rooms, refectories, churches, wineries etc.) It is unlikely that the underground cities were ever intended for permanent dwelling, or even long stays, but they were clearly built to withstand attack and could support large numbers of people and their domestic animals, for extended periods of time.  These extensive networks of passages, tunnels and inclined corridors linked family rooms and communal spaces where people would meet, work and worship. The cities were complete with wells, chimneys for air circulation, niches for oil lamps, stores, water tanks, stables and areas where the dead could be placed until such time as conditions on the surface would allow their proper disposal. Most importantly, carefully balanced moving stone doors, resembling mill stones, were devised to quickly block the corridors in the event of an attack. Of course, these doors operated from one side only!	2018-12	5	4	1
876	876	A great experience	We came early before the crowd and have the chance to do a leisurely tour.  It is a great experience as we walked slowly to different parts of the caves.  It is amazing to see how they store their food and wines.  Our guide provided us with good information.  A must do activity.	2018-12	5	4	1
877	877	Not my idea of fun	This was an extremely claustrophobic experience for me. The underground city gets too crowded with large tourist groups getting in. As people pause to pose for pictures, the narrow passages get choked and queue fulls of other visitors are left waiting, often in crouched position under low ceilings. I wouldn't recommend this visit.	2018-10	3	4	1
878	878	a great experience to see the wisdom from thousands of years ago!	It was the second stop of the green tour, the place was actually quite busy that day, several groups were stopping by, and unfortunately we did not have the time to go deeper to level 7 or 8, as we need to keep on our schedule , still a good experience though. The underground city was much bigger than I thought, the tunnels were basically very narrow and low, I am 168cm tall and I was almost doing a 90 degree bend when going through those tunnels, but the ceiling was just as normal houses in the living rooms and dorm and the churches after you go through the tunnels. It was kind funny to keep making noise when we were in the long tunnel, so as to let people on the other side hear it and won’t come in and avoid the “traffic”, the tunnels are mostly only one person wide.It was also quite interesting to see how people from thousands of years ago use their wisdom and teamwork to build this settlement, including how they separate the functions of each level, how they design the door, how they connect each section, how they make sure they get water and fresh air and keep this place from bad smelling, and the toilet solution etc. The guide definitely made this stop much more of its value and enhanced your experience, it is quite far from the Goreme town as well, so would rather recommend to go with a guide or in a tour, so that you can understand the stories. There is a washroom outside the entrance and it is free.There is a museum shop by the entrance as well, but our guide told us it is overpriced.there are places close to the parking lot where you can buy a tea or squeezed juice.overall a must go!	2018-11	5	4	0
879	879	Must See	I'm a little embarrassed giving this a 4 rating, as it is a remarkable site and everyone should see it.  It has 8 stories underground with a full city, including churches, stores, stables, etc. I guess the '4' is only because Kaymakli is a victim of it's own success. The single pathway through the city was a stream of tour group after tour group and, often times, your guide is finished in your area but the tour guide in the next area is still talking, so you wait. And, often, you are in one of the 5' hi corridor so you're scrunched over while you're waiting.	2018-11	4	4	1
880	880	The Underground!!	This place is not meant for all. Fascinating place to visit. The way the caves were dug out and the explanations from the guide on how people lived here on a day to day basis is really fascinating. There are 4 levels. The 1st level is ok and does not involve much bending and wriggling thru tunnels. However level 3 & 4 is quite narrow and trying to get thru the tunnels is quite a task if you are not fit enough. However would recommend visiting. We visited with our parents who made it to level 1 but turned back seeing the narrow tunnels. Hoever there was plenty of shopping  outside to keep them busy/	2018-10	5	4	1
881	881	Totally 'Wow'	Amazing underground cave city - has to be a must-see. Dug by hand hundreds (thousands?) of years ago, and a labyrinth of tunnels and rooms which goes down multiple levels. I believe there are 10 levels in all, but you can only visit the top 5 levels - which is enough believe me. Absolutely a high-point of our visit to the Cappadocia region.	2018-10	5	4	0
882	882	Loved this place!	This is a fabulous place, there are 5 levels / floors open to the public, expect small tunnels to crouch through and uneven steps, proper little rabbits warren.	2018-10	5	4	0
883	883	Wow	Amazing experience to go underground and imagine the lives of the people who created this underground city with houses and churches, kitchens and ventilation shafts.  Narrow passageways and stairs.  great experience.	2018-07	5	4	1
884	884	Hard to imagine how they built it.	It's amazing to see what people do and how they lived in an underground citiy hundreds of years ago.	2018-10	4	4	0
885	885	not for everyone	The tunnel is narrow and low. You have to bend down and even walk with bent kneels, not for 1 or 2 meters, but 20.  The air inside is not stuffy, but with a large group, you can imagine the feeling. Light is enough for the whole journey (opened to tourist for 20 minutes walk), which is only a very small part of the tunnels linking this huge underground city. If you are not claustrophobia, it is interesting to learn the life underground, especially when enemies are looking for you above.	2018-09	3	4	1
886	886	Amazing	It’s amazing to think that these underground cities were built without construction machinery. Extending several floors into the ground, they provided a safe harbour for the population during conflict, with sophisticated ventilation shafts and complete with kitchens, stables, wineries and churches. Do go and see for yourself	2018-09	5	4	0
887	887	Interesting visit	This if u are in the city of cappadocia Then I do recommend a visit to this site but only with a guide We had a very good guide that we were able to spend about an hour explaining the history and uses of each room This is to be honest the 1st  underground city that I have been too where the Christians has to use to escapes the Romans that were trying to kill them A lot of very interesting things to see for me but I can imagine if u are trying to visit this without guide	2018-10	4	4	1
888	888	Very small place	At first it was interesting but in the middle of the underground city i felt very bad. The tunnel is very small, there were a lot of people and there was no air. I got panicked. It was the first time in my life that made me feel scared in a small place. I do not recommend it for claustrophobics.	2018-09	1	4	0
889	889	Amazing city, not as hard on the knees as Derinkuyu underground city	This one enters horizontally into the side of a hill, so there is a lot less climbing needed, but there are still many low ceilings in corridors.It's stunning, don't miss the chance to visit thisAlso: for all these, get the 75 Turkish Lira museum card, that gets you into all the local museums	2018-09	5	4	0
890	890	Cool tourguide	I would definitely recommend this place to visit. We arrived here with my husband only the two of us, and even so we got a private tour with a very cool tour guide, who spoke very good English. He knew a lot about the place and told us very interesting facts about the ancient times, when these underground cities were built. We had fun and enjoyed our visit, thank you!	2018-07	5	4	1
891	891	Awesome Site	The underground city is a very interesting site, and definitely worth a visit. The entrance fee is minimal and its fascinating to understand how people lived in these conditions. Tourists will have plenty of opportunities for some great photos and outside of the city local vendors sell home made crafts.	2018-09	4	4	1
892	892	Part to tour	I agreed that you should contact hotel to book a day tour for you which is cost almost the same ( i believed)	2018-09	4	4	1
893	893	Definitely a place to visit	A great to place to visit and especially with a guide. The guides have a good historical background and also the locals have their own experience of staying in the caves. The architecture and the thought process of building was top notch.	2018-08	5	4	1
894	894	Most Interesting place	This place is most interesting when visited with a guide. This is not to promote guides but it makes sense to get the story about why and what. Otherwise you just run around underground. Also the indications are somewhat different they change somewhere from Red arrows to Blue arrows. If you get confused it can take some time to get out	2018-09	4	4	1
895	895	Better than derinkuyu	I liked kaymakli much more better than derinkuyu. It is more fun to walk around see all the rooms in there.  Both underground cities are close to each other, better seeing both it will take max 2-3 hours.	2018-09	5	4	1
896	896	Guided tour	Highly recommended for a guided tour - it was part of our package and we kind of liked it. Without a guide, it would be tough to understand the details about the history and design. It would be fun to go around the city and learn about the history.	2018-08	5	4	1
897	897	very nice visit	its unique visit you should do it but take care if you have klistophobia the air quality is not great inside the city and it has quite a lot of steps	2018-08	5	4	1
898	898	8th wonder of the world	This is a must visit activity in this area.The work people have done over the centuries make you wonder about human spirit and what it can achieve.Once you are inside,you really appreciate human edurance and what is possible!	2018-08	5	4	1
899	899	Interesting adventure.	Overall a unique experience for those who’ve never been inside a cave/underground tunnels before. Getting to see the rooms/places where people used to take refuge in/live in was really humbling.Not suitable for those with bad back/knees as some tunnels require extreme bending of the back/crawl to access.	2018-07	4	4	0
900	900	Great if you would like to pin-point the exact location of any dormant claustrophobia you may carry inside you	It is however not an uninteresting site by any means.Depending on the accuracy of the information flooded on me by resident freelance guide Mustafa, the dimensions and peak population of this place were impressive. More so after visiting.Tall, and as is my case, allround BIG, visitors might find the fit of the caves and passages to be rather too tight for comfort. The ceilings are mostly below 180cm and some of the passages considerably lower.It is interesting from a historical point of view - but if pressed for time I think I'd opt for more over-ground attractions. I personally like to take photos and find the outdoor vistas more rewarding than the underground city.Useful reminder that UNESCO does not select sites based on their  attractiveness for tourism	2018-07	3	4	1
901	901	Definelty yes	I did write a view about this place under Derinkuyu. It was definetly amazing and big, well worth the visit and the money.  If you like to take you time to wonder around you can, or you can just follow the arrows they put inside the place.  Must see.	2018-07	5	4	1
902	902	Awesome!	We loved visiting here! It's amazing to think people lived down there, I can't get over it. Such an incredible and cool place. The only thing I could think of that would be a benefit is iif there was some kind of technology where people would know if they were coming up/down the tunnels lol. I know it's part of the experience but yelling in different languages was a little tough. Maybe a little green/red button or something! Definitely recommend the visit! Also, there's a little shop that's across the street I suggest you visiting too! The man practically gives it away for free (soooo cheap) and has really cool vintage things!	2018-07	5	4	1
903	903	Tunnels	This city is spread out via numerous tunnels, some are low and narrow. It is possibly the only time I’m grateful for being short. You may want to get a guide if you want to know the history but otherwise you can pretty much guide yourself through if you just follow the coloured arrows.	2018-06	4	4	1
904	904	Goosebumps	Even if this is a little bit out of the way, we still decided to go anyway. and we were not disappointed. It's remarkable to see bits of history, all the more something as big as this underground city. Our guide was knowledgeable. He presented himself to us at the entrance to offer his services. Haggling is allowed and we believe we got a good deal after learning it all from him. Without a guide, it would not have been as effective, which is why I give it a 4  instead of a 5. I like taking my time and wandering about and still knowing the relevance of a historical site. I suggest that the team come up with an downloadable audio-guide so we can see the place on our own.	2018-06	4	4	1
905	905	Cool place for visit	This place is well maintain and well lighted. You could do self guide walking tour or hires a guide with you. Most tourists there are Chinese tour groups, so don’t be offended if heard loud voice or someone did not followed public orders.Check the history online before you go, it is a interesting place for a short stop.	2018-07	4	4	1
906	906	Need a guide	This city is so cool! Do pay for a guide outside the city to fully enjoy the experience! The price for a guide is generally 59 lira.	2018-06	5	4	1
907	907	The things people do	The things people had to do thousands of years ago to survive . . . and, likewise, the things you have to do to visit the site. Not for the claustrophobic, but does that not add to the experience ? The fact that these people dug out holes way deep underground, where oxygen is low and the roof is lower , what survival instincts !I think this site proves the resilience of humans and is of enormous historical significance. The visitors who complain about the low & narrow tunnels obviously do not understand this.The site is well presented, but I recommend visiting with a guide.	2018-05	4	4	1
908	908	Must see when in cappadocia	This is an underground city carved out by the early christians who lived here to hide. The place also provides insulation and protection from extreme weather. It is an amazing place and architectural marvel which dates back thousands of years. A must see when in cappadocia.	2018-05	5	4	1
909	909	Unbelievable site	Amazing site and unbelievable stories behind it. A must visit place if you are in Cappadocia. Also it is not very well suited you are claustrophobic	2018-04	5	4	1
